,Company_Name,Rcmd_Name,Score
12357,healthcare capital corp.,healthcare capital corp.,1.0
12356,nuveen senior income fund,nuveen senior income fund,1.0
12354,ames national corporation,ames national corporation,1.0
6567,synaptics incorporated,synaptics incorporated,1.0
1588,cincinnati financial corporation,cincinnati financial corporation,1.0
6568,"nauticus robotics, inc.","nauticus robotics, inc.",1.0
12348,bank of santa clarita,bank of santa clarita,1.0
6572,"hbt financial, inc.","hbt financial, inc.",1.0
404,bank first corporation,bank first corporation,1.0
6575,fortress value acquisition corp. iii,fortress value acquisition corp. iii,1.0
1580,potbelly corporation,potbelly corporation,1.0
12341,"customers bancorp, inc.","customers bancorp, inc.",1.0
6543,"nova lifestyle, inc.","nova lifestyle, inc.",1.0
6505,univest financial corporation,univest financial corporation,1.0
6510,astrotech corporation,astrotech corporation,1.0
1657,"genprex, inc.","genprex, inc.",1.0
387,"veris residential, inc.","veris residential, inc.",1.0
12448,constellation acquisition corp i,constellation acquisition corp i,1.0
12447,"vwf bancorp, inc.","vwf bancorp, inc.",1.0
6291,central securities corporation,central securities corporation,1.0
6297,sizzle acquisition corp.,sizzle acquisition corp.,1.0
6299,rigel resource acquisition corp.,rigel resource acquisition corp.,1.0
12442,ucommune international ltd,ucommune international ltd,1.0
12440,midcap financial investment corporation,midcap financial investment corporation,1.0
6280,cintas corporation,cintas corporation,1.0
1653,"maravai lifesciences holdings, inc.","maravai lifesciences holdings, inc.",1.0
1652,bridge investment group holdings inc.,bridge investment group holdings inc.,1.0
12436,infinite acquisition corp.,infinite acquisition corp.,1.0
6316,wayfair inc,wayfair inc,1.0
6317,"rapid micro biosystems, inc.","rapid micro biosystems, inc.",1.0
1622,avalon globocare corp,avalon globocare corp,1.0
6437,"ati physical therapy, inc.","ati physical therapy, inc.",1.0
6595,warby parker inc.,warby parker inc.,1.0
6503,sky harbour group corporation,sky harbour group corporation,1.0
1661,"parts id, inc.","parts id, inc.",1.0
6126,"bluebird bio, inc.","bluebird bio, inc.",1.0
1662,trinity capital inc.,trinity capital inc.,1.0
6277,cnb financial corporation,cnb financial corporation,1.0
12334,silverbox engaged merger corp i,silverbox engaged merger corp i,1.0
6119,parabellum acquisition corp.,parabellum acquisition corp.,1.0
6122,mckesson corporation,mckesson corporation,1.0
12544,"kodiak gas services, inc.","kodiak gas services, inc.",1.0
6124,"united airlines holdings, inc.","united airlines holdings, inc.",1.0
6133,paramount global,paramount global,1.0
6496,commercial metals company,commercial metals company,1.0
12535,"palomar holdings, inc.","palomar holdings, inc.",1.0
6136,"praxis precision medicines, inc.","praxis precision medicines, inc.",1.0
6139,willis lease finance corporation,willis lease finance corporation,1.0
377,lpl financial holdings inc.,lpl financial holdings inc.,1.0
6141,mr. cooper group inc.,mr. cooper group inc.,1.0
12530,inception growth acquisition limited,inception growth acquisition limited,1.0
6153,ge healthcare technologies inc.,ge healthcare technologies inc.,1.0
6499,rxr acquisition corp.,rxr acquisition corp.,1.0
12374,scp & co healthcare acquisition company,scp & co healthcare acquisition company,1.0
12394,applied genetic technologies corporation,applied genetic technologies corporation,1.0
12384,acadia pharmaceuticals inc.,acadia pharmaceuticals inc.,1.0
6502,generation bio co.,generation bio co.,1.0
6443,echostar corporation,echostar corporation,1.0
6445,par technology corporation,par technology corporation,1.0
1615,quoin pharmaceuticals ltd,quoin pharmaceuticals ltd,1.0
6451,park national corporation,park national corporation,1.0
6454,"newlake capital partners, inc.","newlake capital partners, inc.",1.0
6455,achilles therapeutics plc,achilles therapeutics plc,1.0
1607,harrow inc.,harrow inc.,1.0
6492,semtech corporation,semtech corporation,1.0
6471,revelstone capital acquisition corp.,revelstone capital acquisition corp.,1.0
1606,repay holdings corporation,repay holdings corporation,1.0
1605,cipher mining inc.,cipher mining inc.,1.0
6480,"therapeuticsmd, inc.","therapeuticsmd, inc.",1.0
6482,oregon pacific bancorp,oregon pacific bancorp,1.0
1600,"cedar fair, l.p.","cedar fair, l.p.",1.0
6489,"cero therapeutics holdings, inc.","cero therapeutics holdings, inc.",1.0
1660,mariadb plc,mariadb plc,1.0
6286,cambria shareholder yield etf,cambria shareholder yield etf,1.0
7133,hycroft mining holding corporation,hycroft mining holding corporation,1.0
11751,nuveen real asset income and growth fund,nuveen real asset income and growth fund,1.0
11697,"elicio therapeutics, inc.","elicio therapeutics, inc.",1.0
8025,partners bancorp,partners bancorp,1.0
1297,credo technology group holding ltd,credo technology group holding ltd,1.0
8050,jaws mustang acquisition corporation,jaws mustang acquisition corporation,1.0
11687,"elah holdings, inc.","elah holdings, inc.",1.0
557,"lyell immunopharma, inc.","lyell immunopharma, inc.",1.0
7959,organon & co.,organon & co.,1.0
7958,wintrust financial corporation,wintrust financial corporation,1.0
8019,"verde bio holdings, inc.","verde bio holdings, inc.",1.0
11750,pennantpark floating rate capital ltd.,pennantpark floating rate capital ltd.,1.0
7919,"corebridge financial, inc.","corebridge financial, inc.",1.0
11748,"landos biopharma, inc.","landos biopharma, inc.",1.0
7920,"4d molecular therapeutics, inc.","4d molecular therapeutics, inc.",1.0
7924,"creative realities, inc.","creative realities, inc.",1.0
7931,liberty resources acquisition corp.,liberty resources acquisition corp.,1.0
1328,seagate technology holdings plc,seagate technology holdings plc,1.0
559,alliant energy corporation,alliant energy corporation,1.0
11701,atlas crest investment corp. ii,atlas crest investment corp. ii,1.0
11738,solitario resources corp.,solitario resources corp.,1.0
7967,arcbest corporation,arcbest corporation,1.0
11792,hawks acquisition corp,hawks acquisition corp,1.0
11791,"summit bank group, inc.","summit bank group, inc.",1.0
1331,gentex corporation,gentex corporation,1.0
7912,nuveen investment trust ii,nuveen investment trust ii,1.0
8059,key tronic corporation,key tronic corporation,1.0
11720,danaher corporation,danaher corporation,1.0
7962,"coca-cola consolidated, inc.","coca-cola consolidated, inc.",1.0
1312,"evofem biosciences, inc.","evofem biosciences, inc.",1.0
1301,msa safety incorporated,msa safety incorporated,1.0
1309,fisker inc.,fisker inc.,1.0
11709,zoominfo technologies inc.,zoominfo technologies inc.,1.0
7992,bay community bancorp,bay community bancorp,1.0
558,at&t inc.,at&t inc.,1.0
8001,covanta holding corporation,covanta holding corporation,1.0
1304,"armada hoffler properties, inc.","armada hoffler properties, inc.",1.0
8008,cf acquisition corp. iv,cf acquisition corp. iv,1.0
7937,legg mason etf investment trust,legg mason etf investment trust,1.0
7939,wabash national corporation,wabash national corporation,1.0
6285,freeport-mcmoran inc.,freeport-mcmoran inc.,1.0
6391,medallion financial corp.,medallion financial corp.,1.0
6351,"stock yards bancorp, inc.","stock yards bancorp, inc.",1.0
6352,fidus investment corporation,fidus investment corporation,1.0
6357,"castellum, inc.","castellum, inc.",1.0
1632,unisys corporation,unisys corporation,1.0
12410,"neumora therapeutics, inc.","neumora therapeutics, inc.",1.0
6381,univar solutions inc.,univar solutions inc.,1.0
1630,"mind technology, inc.","mind technology, inc.",1.0
1628,kldiscovery inc.,kldiscovery inc.,1.0
6348,armada acquisition corp. i,armada acquisition corp. i,1.0
6401,daxor corporation,daxor corporation,1.0
6404,quadro acquisition one corp.,quadro acquisition one corp.,1.0
6332,"fastly, inc.","fastly, inc.",1.0
6322,alt5 sigma corporation,alt5 sigma corporation,1.0
6435,pure cycle corporation,pure cycle corporation,1.0
390,planet labs pbc,planet labs pbc,1.0
6283,ncr voyix corporation,ncr voyix corporation,1.0
6350,first commonwealth financial corporation,first commonwealth financial corporation,1.0
6347,sintx technologies inc,sintx technologies inc,1.0
11734,"tivity health, inc.","tivity health, inc.",1.0
1317,"rbaz bancorp, inc.","rbaz bancorp, inc.",1.0
11733,"gores holdings vii, inc.","gores holdings vii, inc.",1.0
1326,masimo corporation,masimo corporation,1.0
1325,skillsoft corp.,skillsoft corp.,1.0
7945,"vir biotechnology, inc.","vir biotechnology, inc.",1.0
7953,minerals technologies inc.,minerals technologies inc.,1.0
1319,"safety shot, inc.","safety shot, inc.",1.0
11725,j & j snack foods corp.,j & j snack foods corp.,1.0
1469,lincoln educational services corporation,lincoln educational services corporation,1.0
1640,trevi therapeutics inc,trevi therapeutics inc,1.0
7231,"xometry, inc.","xometry, inc.",1.0
7229,"pathfinder bancorp, inc.","pathfinder bancorp, inc.",1.0
1646,ubiquiti inc.,ubiquiti inc.,1.0
6333,"tnf pharmaceuticals, inc.","tnf pharmaceuticals, inc.",1.0
1642,"maia biotechnology, inc.","maia biotechnology, inc.",1.0
6339,"agilethought, inc.","agilethought, inc.",1.0
12425,executive network partnering corp,executive network partnering corp,1.0
1681,brandywine realty trust,brandywine realty trust,1.0
6159,cascadia acquisition corp.,cascadia acquisition corp.,1.0
12526,"aclarion, inc.","aclarion, inc.",1.0
6959,"nexstar media group, inc.","nexstar media group, inc.",1.0
6940,ralph lauren corporation,ralph lauren corporation,1.0
6942,"podcastone, inc.","podcastone, inc.",1.0
6944,"cyxtera technologies, inc.","cyxtera technologies, inc.",1.0
6947,"ziprecruiter, inc.","ziprecruiter, inc.",1.0
6949,zynga inc.,zynga inc.,1.0
6954,"surface oncology, inc.","surface oncology, inc.",1.0
6956,"lumos pharma, inc.","lumos pharma, inc.",1.0
6969,"oak street health, inc.","oak street health, inc.",1.0
453,capital one financial corporation,capital one financial corporation,1.0
1518,invesco municipal opportunity trust,invesco municipal opportunity trust,1.0
6975,driven brands holdings inc.,driven brands holdings inc.,1.0
6977,"european wax center, inc.","european wax center, inc.",1.0
6981,pacwest bancorp,pacwest bancorp,1.0
6982,"nerdwallet, inc.","nerdwallet, inc.",1.0
446,"tempest therapeutics, inc.","tempest therapeutics, inc.",1.0
447,nikola corporation,nikola corporation,1.0
6992,mgm resorts international,mgm resorts international,1.0
6995,avalon acquisition inc.,avalon acquisition inc.,1.0
12168,goldman sachs trust,goldman sachs trust,1.0
7062,moleculin biotech inc,moleculin biotech inc,1.0
7031,quicklogic corporation,quicklogic corporation,1.0
7036,"greenwave technology solutions, inc.","greenwave technology solutions, inc.",1.0
1512,"backblaze, inc.","backblaze, inc.",1.0
1507,osiris acquisition corp.,osiris acquisition corp.,1.0
12146,saratoga investment corp,saratoga investment corp,1.0
1506,"signify health, inc.","signify health, inc.",1.0
7061,abbott laboratories,abbott laboratories,1.0
7065,renalytix plc,renalytix plc,1.0
7008,ingredion incorporated,ingredion incorporated,1.0
7072,psychemedics corporation,psychemedics corporation,1.0
7074,world acceptance corporation,world acceptance corporation,1.0
7086,genpact limited,genpact limited,1.0
1501,farmers & merchants bancshares inc,farmers & merchants bancshares inc,1.0
7094,california bancorp,california bancorp,1.0
12134,eaton vance senior income trust,eaton vance senior income trust,1.0
12132,mfs investment grade municipal trust,mfs investment grade municipal trust,1.0
6989,"mphase technologies, inc.","mphase technologies, inc.",1.0
12167,deutsche municipal income trust,deutsche municipal income trust,1.0
6162,jackson financial inc.,jackson financial inc.,1.0
12122,mfs multimarket income trust,mfs multimarket income trust,1.0
1472,apartment income reit corp,apartment income reit corp,1.0
7223,service properties trust,service properties trust,1.0
7155,norwood financial corp.,norwood financial corp.,1.0
7154,"dermata therapeutics, inc.","dermata therapeutics, inc.",1.0
12128,mfs special value trust,mfs special value trust,1.0
7153,encore wire corporation,encore wire corporation,1.0
12125,mfs municipal income trust,mfs municipal income trust,1.0
12121,mfs charter income trust,mfs charter income trust,1.0
476,oregon bancorp inc,oregon bancorp inc,1.0
12120,mfs intermediate income trust,mfs intermediate income trust,1.0
12119,scholastic corporation,scholastic corporation,1.0
1497,tfs financial corporation,tfs financial corporation,1.0
7118,"cvrx, inc.","cvrx, inc.",1.0
1492,crown electrokinetics corp.,crown electrokinetics corp.,1.0
1490,kaspien holdings inc.,kaspien holdings inc.,1.0
1489,ofs capital corporation,ofs capital corporation,1.0
7207,mastercard incorporated,mastercard incorporated,1.0
7206,orthofix medical inc.,orthofix medical inc.,1.0
12131,mfs government markets income trust,mfs government markets income trust,1.0
7180,hwh international inc.,hwh international inc.,1.0
7099,secureworks corp,secureworks corp,1.0
6936,"aurora innovation, inc.","aurora innovation, inc.",1.0
463,runway growth finance corp.,runway growth finance corp.,1.0
1476,"grid dynamics holdings, inc.","grid dynamics holdings, inc.",1.0
467,tronox holdings plc,tronox holdings plc,1.0
7171,omeros corporation,omeros corporation,1.0
7175,astronics corporation,astronics corporation,1.0
7181,chenghe acquisition i co.,chenghe acquisition i co.,1.0
7205,"gritstone bio, inc.","gritstone bio, inc.",1.0
7189,bruker corporation,bruker corporation,1.0
469,"option care health, inc.","option care health, inc.",1.0
7191,coastal bank & trust,coastal bank & trust,1.0
7194,horizon technology finance corporation,horizon technology finance corporation,1.0
7195,"salarius pharmaceuticals, inc.","salarius pharmaceuticals, inc.",1.0
471,putnam premier income trust,putnam premier income trust,1.0
473,"cytokinetics, incorporated","cytokinetics, incorporated",1.0
7030,geospace technologies corporation,geospace technologies corporation,1.0
7029,"semrush holdings, inc.","semrush holdings, inc.",1.0
7015,"aeon biopharma, inc.","aeon biopharma, inc.",1.0
6171,"idw media holdings, inc.","idw media holdings, inc.",1.0
12559,energy harbor corp,energy harbor corp,1.0
12558,"chembio diagnostics, inc.","chembio diagnostics, inc.",1.0
6097,"parks! america, inc.","parks! america, inc.",1.0
6099,u.s. bancorp,u.s. bancorp,1.0
6103,"becton, dickinson and company","becton, dickinson and company",1.0
1692,dover corporation,dover corporation,1.0
1679,huron consulting group inc.,huron consulting group inc.,1.0
6271,quipt home medical corp.,quipt home medical corp.,1.0
369,danaher corporation,danaher corporation,1.0
12491,"complete solaria, inc.","complete solaria, inc.",1.0
6206,abm industries incorporated,abm industries incorporated,1.0
